Descriptor Name,Root Category,Descriptor Name Lower
"Dose Fractionation, Radiation",['E'],"dose fractionation, radiation"
"Dose-Response Relationship, Drug",['G'],"dose-response relationship, drug"
"Dose-Response Relationship, Immunologic",['G'],"dose-response relationship, immunologic"
"Dose-Response Relationship, Radiation",['E' 'G' 'N'],"dose-response relationship, radiation"
Dothiepin,['D'],dothiepin
Double Bind Interaction,['F'],double bind interaction
Double Effect Principle,['K' 'N'],double effect principle
Double Outlet Right Ventricle,['C'],double outlet right ventricle
Double Stranded RNA Viruses,['B'],double stranded rna viruses
Double-Balloon Enteroscopy,['E'],double-balloon enteroscopy
Double-Blind Method,['E' 'N'],double-blind method
Double-Stranded RNA Binding Motif,['G'],double-stranded rna binding motif
Doublecortin Domain Proteins,['D'],doublecortin domain proteins
Doublecortin Protein,['D'],doublecortin protein
Doublecortin-Like Kinases,['D'],doublecortin-like kinases
Douglas' Pouch,['A'],douglas' pouch
Doulas,['M' 'N'],doulas
Dourine,['C'],dourine
Down Syndrome,['C'],down syndrome
Down-Regulation,['G'],down-regulation
Doxapram,['D'],doxapram
Doxazosin,['D'],doxazosin
Doxepin,['D'],doxepin
Doxorubicin,['D'],doxorubicin
Doxycycline,['D'],doxycycline
Doxylamine,['D'],doxylamine
Dracaena,['B'],dracaena
Dracunculiasis,['C'],dracunculiasis
Dracunculoidea,['B'],dracunculoidea
Dracunculus Nematode,['B'],dracunculus nematode
Drainage,['E'],drainage
"Drainage, Postural",['E'],"drainage, postural"
"Drainage, Sanitary",['N'],"drainage, sanitary"
Drama,['K'],drama
Drawing,['V'],drawing
Dreams,['F'],dreams
Dreissena,['B'],dreissena
Dried Blood Spot Testing,['E'],dried blood spot testing
Drimia,['B'],drimia
Drimys,['B'],drimys
Drinking,['G'],drinking
Drinking Behavior,['F'],drinking behavior
Drinking Water,['D' 'G' 'J'],drinking water
Drive,['F'],drive
Driving Under the Influence,['F' 'I'],driving under the influence
Dromaiidae,['B'],dromaiidae
Dronabinol,['D'],dronabinol
Dronedarone,['D'],dronedarone
Droperidol,['D'],droperidol
Drosera,['B'],drosera
Droseraceae,['B'],droseraceae
Drosophila,['B'],drosophila
Drosophila Proteins,['D'],drosophila proteins
Drosophila melanogaster,['B'],drosophila melanogaster
Drosophila simulans,['B'],drosophila simulans
Drosophilidae,['B'],drosophilidae
Droughts,['G' 'N'],droughts
Drowning,['C' 'N'],drowning
Droxidopa,['D'],droxidopa
Drug Administration Routes,['E'],drug administration routes
Drug Administration Schedule,['E'],drug administration schedule
Drug Agonism,['G'],drug agonism
Drug Antagonism,['G'],drug antagonism
Drug Approval,['E' 'I'],drug approval
Drug Carriers,['D' 'E'],drug carriers
Drug Chronotherapy,['E'],drug chronotherapy
Drug Collateral Sensitivity,['G'],drug collateral sensitivity
Drug Combinations,['D'],drug combinations
Drug Compounding,['E'],drug compounding
Drug Contamination,['N'],drug contamination
Drug Costs,['N'],drug costs
Drug Delivery Systems,['E'],drug delivery systems
Drug Design,['E'],drug design
Drug Development,['E'],drug development
Drug Discovery,['E'],drug discovery
Drug Dosage Calculations,['E'],drug dosage calculations
Drug Elimination Routes,['G'],drug elimination routes
Drug Eruptions,['C'],drug eruptions
Drug Evaluation,['E'],drug evaluation
"Drug Evaluation, Preclinical",['E'],"drug evaluation, preclinical"
Drug Hypersensitivity,['C'],drug hypersensitivity
Drug Hypersensitivity Syndrome,['C'],drug hypersensitivity syndrome
Drug Implants,['D'],drug implants
Drug Incompatibility,['E'],drug incompatibility
Drug Industry,['J'],drug industry
Drug Information Services,['N'],drug information services
Drug Interactions,['G'],drug interactions
Drug Inverse Agonism,['G'],drug inverse agonism
Drug Labeling,['E' 'J'],drug labeling
Drug Liberation,['G'],drug liberation
Drug Misuse,['E'],drug misuse
Drug Monitoring,['E'],drug monitoring
Drug Overdose,['C' 'E'],drug overdose
Drug Packaging,['E' 'J'],drug packaging
Drug Partial Agonism,['G'],drug partial agonism
Drug Prescriptions,['E' 'N'],drug prescriptions
Drug Recalls,['I' 'N'],drug recalls
Drug Repositioning,['E'],drug repositioning
Drug Residues,['N'],drug residues
Drug Resistance,['G'],drug resistance
"Drug Resistance, Bacterial",['G'],"drug resistance, bacterial"
"Drug Resistance, Fungal",['G'],"drug resistance, fungal"
"Drug Resistance, Microbial",['G'],"drug resistance, microbial"
"Drug Resistance, Multiple",['G'],"drug resistance, multiple"
"Drug Resistance, Multiple, Bacterial",['G'],"drug resistance, multiple, bacterial"
"Drug Resistance, Multiple, Fungal",['G'],"drug resistance, multiple, fungal"
"Drug Resistance, Multiple, Viral",['G'],"drug resistance, multiple, viral"
"Drug Resistance, Neoplasm",['G'],"drug resistance, neoplasm"
"Drug Resistance, Viral",['G'],"drug resistance, viral"
Drug Resistant Epilepsy,['C'],drug resistant epilepsy
"Drug Screening Assays, Antitumor",['E'],"drug screening assays, antitumor"
Drug Stability,['E'],drug stability
Drug Storage,['E'],drug storage
Drug Substitution,['E' 'N'],drug substitution
Drug Synergism,['G'],drug synergism
Drug Tapering,['E'],drug tapering
Drug Therapy,['E'],drug therapy
"Drug Therapy, Combination",['E'],"drug therapy, combination"
"Drug Therapy, Computer-Assisted",['E' 'L'],"drug therapy, computer-assisted"
Drug Tolerance,['G'],drug tolerance
Drug Trafficking,['I'],drug trafficking
Drug Users,['M'],drug users
Drug Utilization,['N'],drug utilization
Drug Utilization Review,['N'],drug utilization review
Drug and Narcotic Control,['I' 'N'],drug and narcotic control
Drug-Eluting Stents,['E'],drug-eluting stents
Drug-Related Side Effects and Adverse Reactions,['C'],drug-related side effects and adverse reactions
Drug-Seeking Behavior,['F'],drug-seeking behavior
"Drugs, Chinese Herbal",['D'],"drugs, chinese herbal"
"Drugs, Essential",['D'],"drugs, essential"
"Drugs, Generic",['D'],"drugs, generic"
"Drugs, Investigational",['D'],"drugs, investigational"
Dry Eye Syndromes,['C'],dry eye syndromes
Dry Ice,['D'],dry ice
Dry Needling,['E'],dry needling
Dry Powder Inhalers,['E'],dry powder inhalers
Dry Socket,['C'],dry socket
Dryopteridaceae,['B'],dryopteridaceae
Dryopteris,['B'],dryopteris
Dual Anti-Platelet Therapy,['E'],dual anti-platelet therapy
Dual MEDICAID MEDICARE Eligibility,['N'],dual medicaid medicare eligibility
Dual Oxidases,['D'],dual oxidases
Dual Specificity Phosphatase 1,['D'],dual specificity phosphatase 1
Dual Specificity Phosphatase 2,['D'],dual specificity phosphatase 2
Dual Specificity Phosphatase 3,['D'],dual specificity phosphatase 3
Dual Specificity Phosphatase 6,['D'],dual specificity phosphatase 6
Dual Use Research,['H'],dual use research
Dual-Specificity Phosphatases,['D'],dual-specificity phosphatases
Duane Retraction Syndrome,['C'],duane retraction syndrome
Duboisia,['B'],duboisia
Ducks,['B'],ducks
Ductus Arteriosus,['A'],ductus arteriosus
"Ductus Arteriosus, Patent",['C'],"ductus arteriosus, patent"
Duddingtonia,['B'],duddingtonia
Duffy Blood-Group System,['D'],duffy blood-group system
Dugong,['B'],dugong
Duloxetine Hydrochloride,['D'],duloxetine hydrochloride
Dumping Syndrome,['C'],dumping syndrome
Duocarmycins,['D'],duocarmycins
Duodenal Diseases,['C'],duodenal diseases
Duodenal Neoplasms,['C'],duodenal neoplasms
Duodenal Obstruction,['C'],duodenal obstruction
Duodenal Ulcer,['C'],duodenal ulcer
Duodenitis,['C'],duodenitis
Duodenogastric Reflux,['C'],duodenogastric reflux
Duodenoscopes,['E'],duodenoscopes
Duodenoscopy,['E'],duodenoscopy
Duodenostomy,['E'],duodenostomy
Duodenum,['A'],duodenum
Duplicate Publication,['V'],duplicate publication
Duplicate Publications as Topic,['L'],duplicate publications as topic
